input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,7.0,False,13.069677244599525,2.6755211389812263
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,8.0,False,13.071570624530118,2.674782820747146
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,9.0,False,13.07824918164519,2.6808944411610023
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,10.0,False,13.076656650782466,2.6770697043164007
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,11.0,False,13.08996171910474,2.6848728767128485
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,12.0,False,13.050022175399064,2.6666606857351343
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,13.0,False,13.084132076785044,2.6783586525709517
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,14.0,False,13.06892598586665,2.674659879473284
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,15.0,False,13.170096305141994,2.6935905888254292
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,16.0,False,13.173298970295319,2.6918492402672345
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,17.0,False,13.111613142697722,2.6800701642848828
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,18.0,False,13.127487194965427,2.6909998937459085
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,19.0,False,13.12376274463711,2.6831263091580446
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,20.0,False,13.1148437399964,2.680791174928729
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,21.0,False,13.112919596645328,2.6840753076674093
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,22.0,False,13.11820655429757,2.685719673298229
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,23.0,False,13.08406858985114,2.6763684163285686
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,24.0,False,13.11210716023144,2.6855150631554285
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,25.0,False,13.093120039839144,2.6826584544014582
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,26.0,False,13.117432660910847,2.687356089125984
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,27.0,False,13.085352834019506,2.6785412104524235
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,28.0,False,13.083111239575956,2.681896249833749
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,29.0,False,13.064334266485856,2.677918003797344
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,30.0,False,13.195777896735287,2.7006397925161747
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,31.0,False,13.177343510715337,2.6972084708118973
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,32.0,False,13.13716390568336,2.6874137320325957
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,33.0,False,13.108112696001301,2.680568830793486
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,34.0,False,13.106813030024488,2.680216901805692
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,35.0,False,13.096122981081912,2.6778594147810098
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,36.0,False,13.116255504223735,2.6865578302923097
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,37.0,False,13.102999705874572,2.684149959466645
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,38.0,False,13.093450405870572,2.681556995898449
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,39.0,False,13.110504055501888,2.6859656670979684
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,40.0,False,13.088665690999775,2.675705436645277
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,41.0,False,13.094880861829665,2.676150030379445
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,42.0,False,13.095545838150244,2.67824424201015
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,43.0,False,13.115424703510827,2.6797118494616297
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,44.0,False,13.088760162374992,2.681099509611238
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,45.0,False,13.172433764511073,2.6886925101468813
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,46.0,False,13.122763223178602,2.683270860035168
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,47.0,False,13.125465220591149,2.6860060194801094
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,48.0,False,13.091455109860881,2.67830634649989
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,49.0,False,13.133767517718391,2.685481864107576
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,50.0,False,13.110381278796089,2.679835599755966
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,51.0,False,13.094156407404398,2.6794242058673845
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,52.0,False,13.093460585633547,2.67959685638356
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,53.0,False,13.082018801940956,2.6796465250367536
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,54.0,False,13.053766822331724,2.6740452153062138
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,55.0,False,13.06560282944565,2.6780962944399773
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,56.0,False,13.078483271297436,2.679570680992539
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,57.0,False,13.088754238761233,2.6822536731264695
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,58.0,False,13.068389865729964,2.679411832449127
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,59.0,False,13.071198613076145,2.6784080902023653
18,14,0.95,mae,700,gelu,conv3,3,adam,0.01,,False,13.05256028250126,2.674500994893948
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,0.0,False,13.114327823446908,2.6875793778501964
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,1.0,False,13.095340655380756,2.6852893629249555
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,2.0,False,13.031816370777873,2.66949174806336
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,3.0,False,13.023627928736975,2.6701080025048824
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,4.0,False,13.013474241823795,2.667152648594146
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,5.0,False,13.031448002439143,2.671955106355617
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,6.0,False,13.007509909173171,2.6632648570032917
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,7.0,False,13.0209186550491,2.666194172189332
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,8.0,False,13.015106769868904,2.65905364959914
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,9.0,False,13.000593248977088,2.662476210364351
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,10.0,False,13.022165980196776,2.6622373529168564
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,11.0,False,13.013233340858395,2.660413160127941
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,12.0,False,13.02029223768398,2.6614298032527004
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,13.0,False,13.055957160865324,2.668296511821884
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,14.0,False,13.031892703443948,2.6637573483104435
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,15.0,False,13.170101148324168,2.697590554422157
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,16.0,False,13.097340323424875,2.6854817220623386
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,17.0,False,13.049661273534095,2.676308733370657
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,18.0,False,13.040853216282649,2.672220175302481
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,19.0,False,13.04348396691294,2.6673535195402303
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,20.0,False,13.051602947936995,2.6702009341025112
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,21.0,False,13.032860580892788,2.663052455231909
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,22.0,False,13.027989073667955,2.6603392087586406
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,23.0,False,13.035809853708491,2.663979470235061
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,24.0,False,13.07320194185809,2.674531279045276
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,25.0,False,13.025905232216669,2.657686126414269
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,26.0,False,13.032836640096981,2.664539542732784
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,27.0,False,13.023300727906964,2.6602640621049316
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,28.0,False,13.029438758295784,2.6604777717928134
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,29.0,False,13.025599455861714,2.6602722461438617
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,30.0,False,13.177500590833194,2.699677249953875
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,31.0,False,13.108594180364658,2.6887683573508454
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,32.0,False,13.069851538164446,2.680041968368821
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,33.0,False,13.039958789762824,2.6750677775325413
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,34.0,False,13.013678233264287,2.663057175051587
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,35.0,False,13.029376845979051,2.668045848902352
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,36.0,False,13.03713956624058,2.6708092579709297
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,37.0,False,13.016820587524895,2.662845710328955
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,38.0,False,13.030153017402153,2.6641119592609512
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,39.0,False,13.050539409752755,2.667419583889316
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,40.0,False,13.059911760046568,2.668707718003392
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,41.0,False,13.04206010445697,2.664882227465053
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,42.0,False,13.047156116479814,2.664074292680791
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,43.0,False,13.071272908706158,2.6636310742722404
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,44.0,False,13.054423947050113,2.663126030648576
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,45.0,False,13.137201517633624,2.693213557173877
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,46.0,False,13.09087050008998,2.684372421006012
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,47.0,False,13.050637049819546,2.6744034150939995
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,48.0,False,13.024119271682453,2.6688422743847786
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,49.0,False,13.024971870343457,2.669477107620964
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,50.0,False,13.016328227541823,2.665330755823085
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,51.0,False,13.011538339788618,2.663319582759084
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,52.0,False,13.019860630701013,2.6678080323235402
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,53.0,False,12.99300063076255,2.6581398911694043
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,54.0,False,13.026520610298256,2.666965468378232
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,55.0,False,13.049486992001807,2.666199287284897
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,56.0,False,13.036277262519276,2.6639236688433523
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,57.0,False,13.044256732763513,2.6652000186109297
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,58.0,False,13.057709022311986,2.6641169193269523
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,59.0,False,13.048911662569607,2.6687879897165527
18,14,0.95,mae,700,relu,conv3,4,adam,0.0005,,False,12.992398845892744,2.661415963925053
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,0.0,False,13.136422329374893,2.6890759442695242
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,1.0,False,13.089869986382382,2.6839426656960024
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,2.0,False,13.088790852724655,2.6801456384653606
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,3.0,False,13.063349568984465,2.6736338953963896
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,4.0,False,13.062200168752375,2.672532845055994
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,5.0,False,13.046685342257032,2.6709636516812583
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,6.0,False,13.045833383036035,2.673096087507382
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,7.0,False,13.04772082695488,2.669869494921101
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,8.0,False,13.04837162488,2.674705107219262
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,9.0,False,13.027675221021955,2.6618181006565846
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,10.0,False,13.016009179212167,2.6598205160623825
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,11.0,False,13.017606442011786,2.6601001864832887
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,12.0,False,13.038273050953762,2.6631856121071764
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,13.0,False,13.059459609235494,2.6702024053994795
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,14.0,False,13.040791354237594,2.662920802020628
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,15.0,False,13.189860983117653,2.695179173764829
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,16.0,False,13.136822785128114,2.6843400722906803
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,17.0,False,13.105911518691974,2.679501473028557
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,18.0,False,13.085541988132961,2.6729091467176853
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,19.0,False,13.077959338924071,2.6714100299354726
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,20.0,False,13.061864193062911,2.6706668192941843
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,21.0,False,13.078143400367107,2.672248453375834
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,22.0,False,13.071845247024767,2.6719026846900347
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,23.0,False,13.075535561430526,2.6749344907194894
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,24.0,False,13.056558177390555,2.6698052952965017
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,25.0,False,13.038856708907938,2.6670055789167058
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,26.0,False,13.049614394474952,2.6645195698175517
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,27.0,False,13.037760337676824,2.6619148110311404
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,28.0,False,13.046756667099974,2.66578183141623
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,29.0,False,13.04643720573757,2.666390239467919
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,30.0,False,13.20414309276386,2.701129561823472
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,31.0,False,13.12197882538276,2.6841806518062685
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,32.0,False,13.07644349560179,2.672298000014356
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,33.0,False,13.071224346426675,2.675157970698642
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,34.0,False,13.049569674932256,2.6668420480886734
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,35.0,False,13.072648403512487,2.6761577654504185
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,36.0,False,13.063007782988999,2.6722052943191805
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,37.0,False,13.071803617257581,2.673606380749781
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,38.0,False,13.055172457274365,2.6701721241519483
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,39.0,False,13.04200760658573,2.667505458527001
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,40.0,False,13.036181373943831,2.6636386730730903
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,41.0,False,13.069414989010902,2.6743805709393333
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,42.0,False,13.035433195974418,2.662689403612712
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,43.0,False,13.054998764993643,2.670807853882664
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,44.0,False,13.066701472225276,2.668561159842193
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,45.0,False,13.153119816971051,2.6894141606724657
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,46.0,False,13.11207179125638,2.6762655857862176
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,47.0,False,13.10107469232064,2.6771855100750224
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,48.0,False,13.07568062732362,2.672991223487165
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,49.0,False,13.03767511317544,2.6664154379348006
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,50.0,False,13.045008368113336,2.6657480875822674
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,51.0,False,13.030697255645222,2.664592950184692
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,52.0,False,13.053968499739034,2.671168018448728
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,53.0,False,13.035879747536766,2.6671702918085725
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,54.0,False,13.040155697611947,2.6686814905140848
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,55.0,False,13.034168853802244,2.6666551758344537
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,56.0,False,13.025839986537463,2.659394907306289
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,57.0,False,13.027342636132671,2.6647582514926262
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,58.0,False,13.035594463850355,2.6628774988388533
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,59.0,False,13.02966489872538,2.6648793585125334
18,14,0.95,mae,700,gelu,conv3,4,adam,0.0005,,False,13.019786924836614,2.666037662958632
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,0.0,False,13.089959994205199,2.6739211594535304
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,1.0,False,13.087240573276699,2.6681181592237406
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,2.0,False,13.097770507468178,2.6797448824179138
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,3.0,False,13.071420340178445,2.670457906805151
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,4.0,False,13.101978556305443,2.6807633933031356
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,5.0,False,13.08758835957755,2.6785878587666265
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,6.0,False,13.060990686881892,2.6703463121693263
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,7.0,False,13.096042329568359,2.6838195317698643
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,8.0,False,13.096341942772748,2.679348384819828
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,9.0,False,13.079898019795813,2.676327567032508
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,10.0,False,13.0737842427859,2.674919759789851
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,11.0,False,13.071008848235431,2.6732014826873978
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,12.0,False,13.072469397242456,2.67513296739769
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,13.0,False,13.0520661890502,2.6692764714281383
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,14.0,False,13.065600550130075,2.674430173503066
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,15.0,False,13.155820439772036,2.6824841987778543
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,16.0,False,13.052775201569624,2.6664536792188764
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,17.0,False,13.059383432056821,2.672430987419047
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,18.0,False,13.075351880786009,2.6760224223110014
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,19.0,False,13.081577085090597,2.682681041068539
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,20.0,False,13.083301568436925,2.6797447164614523
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,21.0,False,13.061675116655016,2.6757797277783357
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,22.0,False,13.061850571146685,2.6721844562783583
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,23.0,False,13.065822978420739,2.675045010831209
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,24.0,False,13.075081425516489,2.6754279056676205
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,25.0,False,13.065261505914721,2.6732179313109428
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,26.0,False,13.07506458316009,2.6749196319559725
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,27.0,False,13.063638048365554,2.6686463889816463
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,28.0,False,13.072526022899547,2.668343483748336
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,29.0,False,13.082213241673813,2.672655631248735
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,30.0,False,13.145607012066453,2.6842050096371373
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,31.0,False,13.087165475267884,2.679403984776599
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,32.0,False,13.082746829822257,2.6813626781607764
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,33.0,False,13.083948410562416,2.683050122370517
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,34.0,False,13.051815879545734,2.67438646985576
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,35.0,False,13.037267125504274,2.673840321253873
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,36.0,False,13.042295322491706,2.6768833824567606
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,37.0,False,13.054385238880545,2.6802937350272966
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,38.0,False,13.016865909389047,2.6674431046692915
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,39.0,False,13.0246235580075,2.6692336486525425
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,40.0,False,13.04049302890054,2.6713564054894245
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,41.0,False,13.034540018182161,2.6683844021513403
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,42.0,False,13.028807589614036,2.6636353908309696
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,43.0,False,13.054854426367276,2.66724668522396
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,44.0,False,13.058683639486285,2.6693688295578992
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,45.0,False,13.196056769356735,2.7008916966611163
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,46.0,False,13.120766203874533,2.6904556429456155
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,47.0,False,13.105610772772264,2.6826627062065564
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,48.0,False,13.064248255150686,2.6736288684858165
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,49.0,False,13.065957831409733,2.671494406269629
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,50.0,False,13.093998524523053,2.6821015621552924
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,51.0,False,13.076769358730788,2.6743269735584403
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,52.0,False,13.057226403071418,2.673651182829337
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,53.0,False,13.056403142518231,2.673471192560759
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,54.0,False,13.035921577089086,2.667682861345583
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,55.0,False,13.052341195967474,2.6696702977197084
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,56.0,False,13.045739600011805,2.66991883479225
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,57.0,False,13.046022702959116,2.668053816774828
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,58.0,False,13.050273638936286,2.6665864325382085
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,59.0,False,13.064678598490802,2.6734664855934622
18,14,0.95,mae,700,gelu,conv3,6,adam,0.005,,False,13.024021914332586,2.669035007523417
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,0.0,False,13.261069523361595,2.7072139598396943
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,1.0,False,13.172400490628064,2.6921451213400003
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,2.0,False,13.160076492978215,2.690324916508676
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,3.0,False,13.109810401142767,2.676921114857353
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,4.0,False,13.128028321426196,2.6882700001999917
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,5.0,False,13.098612107358148,2.676506027982164
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,6.0,False,13.119473155185428,2.6849794806012084
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,7.0,False,13.101078036667793,2.6801409511115524
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,8.0,False,13.087782816539715,2.6758257046440312
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,9.0,False,13.08169366470086,2.674433518522314
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,10.0,False,13.085400974984465,2.6782906318221835
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,11.0,False,13.063382788127706,2.6707092196890496
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,12.0,False,13.068390890892427,2.6748513730495103
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,13.0,False,13.064168723657778,2.6747907790964764
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,14.0,False,13.056130596493142,2.6717149670976497
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,15.0,False,13.314216254157053,2.716659312315701
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,16.0,False,13.16886133391366,2.690142865047409
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,17.0,False,13.184500544848097,2.6943529524090586
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,18.0,False,13.158520872075346,2.6882822374407267
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,19.0,False,13.151375636980786,2.687882546322145
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,20.0,False,13.156937205587775,2.690715302598431
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,21.0,False,13.138618229744491,2.6846963644590023
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,22.0,False,13.128276765100177,2.6814480914190333
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,23.0,False,13.121611817559936,2.6810991449765496
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,24.0,False,13.11306340320056,2.6780258220955373
18,14,0.95,mae,700,gelu,conv3,6,adam,0.0001,25.0,False,13.106434461796017,2.6777115300126404
