input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,33,False,13.256508632791416,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,34,False,13.285043861847528,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,35,False,13.270266917044722,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,36,False,13.266536989103258,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,37,False,13.255704378677288,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,38,False,13.303815548591402,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,39,False,13.280767356651493,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,40,False,13.281536001897074,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,41,False,13.28077912081564,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,42,False,13.265318321271996,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,43,False,13.31015835153935,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,44,False,13.28406975799018,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,45,False,13.232029309404552,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,46,False,13.238315594872354,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,47,False,13.274411204060488,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,48,False,13.2790159125236,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,49,False,13.256455784536005,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,50,False,13.277478387309502,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,51,False,13.254362591902007,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,52,False,13.259350426370679,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,53,False,13.27046126274877,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,54,False,13.25997890261031,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,55,False,13.250739896058816,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,56,False,13.256849540298521,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,57,False,13.270414894878394,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,58,False,13.252736008804089,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,59,False,13.280929085474598,227007529043402.25
12,12,0.95,mae,700,relu,conv4,5,adam,0.001,,False,13.245917042219627,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,0,False,13.270510410125603,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,1,False,13.25717613511133,227007529043402.25
